Date,Close,High,Low,Open,Volume
2020-01-01,2088.21923828125,2137.3083649815503,2081.1436901407365,2129.7880258716973,1086480
2020-01-02,2043.292236328125,2113.385846991688,2031.018914706338,2089.5625087310746,2285820
2020-01-03,2004.3575439453125,2049.4500155182373,1996.8609921377947,2047.9412827940907,1572970
2020-01-06,1973.25537109375,1995.9152314253479,1961.8143586529866,1995.9152314253479,1258710
2020-01-07,1967.8966064453125,2019.5445519849786,1959.3832240557153,1981.7262340228576,1371520
2020-01-08,1881.6656494140625,1958.0780163343804,1872.9536580889335,1958.0780163343804,2892860
2020-01-09,1922.9744873046875,1939.1593596155988,1878.6197503397948,1914.376003256373,2592870
2020-01-10,1932.7978515625,1961.8615684347992,1915.5298706024328,1923.0783841021923,2169260
2020-01-13,1918.3487548828125,1948.6280262721978,1897.840912652946,1948.6185577212,1320920
2020-01-14,1938.1849365234375,1946.6604444953489,1915.9839553827364,1917.4028524121484,1162260
2020-01-15,1950.9644775390625,1953.3482430227186,1920.2406456833505,1933.4836846190979,1079560
2020-01-16,2037.1815185546875,2043.2118312510884,1953.3483479321746,1957.9833194325104,2921950
2020-01-17,2014.0958251953125,2059.2924506537743,1996.2508403669683,2034.6084009666006,1834850
2020-01-20,2020.99169921875,2038.472491238613,1986.9287037296262,2022.401127623871,1005930
2020-01-21,1991.8050537109375,2031.387522329599,1983.646396025213,2020.3201720048435,1032360
2020-01-22,1995.915283203125,2012.9420486522513,1981.158660771101,2001.590871686167,786810
2020-01-23,1978.4864501953125,2004.996316625396,1965.6928202025974,1993.0774884380241,1059580
2020-01-24,1979.9102783203125,2003.009850487376,1967.537421021838,1984.5641871652965,770750
2020-01-27,1995.461181640625,2001.6665469142026,1965.1724404016668,1972.266925746077,971080
2020-01-28,1994.6524658203125,2007.9285298361424,1974.631790856228,2007.9285298361424,972770
2020-01-29,1910.0482177734375,2008.7799184510377,1901.3220241149966,2008.7799184510377,2869250
2020-01-30,1924.052734375,1946.7266806835405,1910.7812900781107,1910.7812900781107,1385590
2020-01-31,1919.228515625,1952.5630111851758,1911.8217993660608,1934.4295813818608,1021230
2020-02-03,1880.8377685546875,1927.3918612555594,1845.6681070058464,1849.0402967105276,1486370
2020-02-04,1845.7628173828125,1905.1010746749569,1839.8365434007374,1891.8627695637401,1500920
2020-02-05,1843.3411865234375,1872.9441509225471,1830.9542426926698,1864.6199085081687,1283330
2020-02-06,1928.8675537109375,1952.5535964889498,1821.958372733054,1856.390297394033,3945750
2020-02-07,1866.9185791015625,1940.7627733135323,1860.334933559139,1939.1593549397057,2224150
2020-02-10,1802.6849365234375,1878.1466304532262,1777.4049451632395,1878.1466304532262,2437470
2020-02-11,1798.14453125,1832.169652939527,1792.0668763627496,1820.917781471783,1295530
2020-02-12,1823.552490234375,1831.323284754105,1790.2508996807076,1797.2697525995866,1528370
2020-02-13,1830.878662109375,1843.620330575531,1813.4261581945957,1822.9044094622082,919630
2020-02-14,1769.2276611328125,1830.3774203515115,1750.4462100054118,1822.809968484425,2318720
2020-02-17,1753.368896484375,1792.4217054420037,1745.252846895795,1787.8102900114188,1292680
2020-02-18,1774.600341796875,1777.5894017063008,1734.8002112042375,1749.9729869169225,1806500
2020-02-19,1785.4644775390625,1800.9541044130403,1769.8944834454978,1788.2833346720506,1322670
2020-02-20,1782.9530029296875,1800.1074783363106,1754.1824620624793,1784.9631071816395,1249820
2020-02-24,1697.942138671875,1768.8917283633507,1683.7673704162466,1768.8917283633507,1928210
2020-02-25,1658.4351806640625,1724.432828568365,1638.4476468803368,1715.4464808605212,2568310
2020-02-26,1622.9296875,1664.839228079627,1611.4319793383809,1648.7583946265852,2151130
2020-02-27,1613.134521484375,1631.5424239085428,1599.2009713001446,1623.9560360749501,2554810
2020-02-28,1570.468505859375,1593.7053722516398,1543.481053554544,1579.4217148093048,3264550
2020-03-02,1609.35107421875,1682.1405728030707,1574.3138497968757,1576.4894229760582,3483700
2020-03-03,1692.1246337890625,1706.5548219683285,1645.9206420977223,1655.379956132767,2747400
2020-03-04,1632.1290283203125,1729.1626315801016,1595.7863016825117,1698.3252904566734,4186090
2020-03-05,1681.4261474609375,1692.08207818365,1623.3885468210601,1650.6502380547367,2313750
2020-03-06,1678.4180908203125,1690.5213246529133,1591.2457549379576,1641.1909790474585,1707910
2020-03-09,1691.8740234375,1702.5820320651992,1612.354351887138,1617.4482019594127,1932250
2020-03-11,1679.368896484375,1727.928252002127,1656.9881253624799,1691.8740829223054,2219090
2020-03-12,1596.5194091796875,1634.7113898721427,1579.7054552668753,1608.064460473629,3635550
2020-03-13,1671.6641845703125,1752.683234878151,1438.0049178566953,1504.0309780497028,2794020
2020-03-16,1560.19091796875,1641.8295808359273,1547.54381936936,1596.2498194589662,1924950
2020-03-17,1613.8629150390625,1651.5961302914268,1570.2507688023218,1580.6512793338911,1675350
2020-03-18,1509.153076171875,1650.6501778166805,1497.2342489874643,1618.4979810118907,1589120
2020-03-19,1434.530517578125,1532.1158890129623,1416.091769024131,1444.402969417945,1611810
2020-03-20,1494.785400390625,1525.346729598039,1379.1568653380714,1467.713552451422,2113350
2020-03-23,1306.7222900390625,1643.6638850475063,1270.5693862630994,1368.2262188533432,1443300
2020-03-24,1354.64013671875,1387.6755131596842,1323.3209290729244,1334.7617440216818,1126980
2020-03-25,1384.0145263671875,1411.0338858925231,1306.6364463619616,1306.6364463619616,761180
2020-03-26,1407.02490234375,1445.928376909776,1382.4318741065235,1394.8260909088579,2048910
2020-03-27,1365.2515869140625,1467.8566310637216,1334.7618316940561,1453.2696608751196,1106270
2020-03-30,1271.179443359375,1344.1050937600392,1248.955604937928,1344.1050937600392,2263090
2020-03-31,1248.5648193359375,1303.8859549702709,1234.6547264717597,1302.2509042708218,1672550
2020-04-01,1239.5740966796875,1269.8350404782107,1213.2029877538175,1248.5646045309413,1387180
2020-04-03,1208.91748046875,1248.946015461338,1201.2854992882308,1245.1419540241504,1806810
2020-04-07,1248.5791015625,1259.6337617990314,1186.994171993054,1246.1717399829763,2405590
2020-04-08,1254.532958984375,1301.3926517353448,1220.3535488800303,1239.4215730812807,2799990
2020-04-09,1310.1925048828125,1339.1616094879482,1254.9238655699055,1277.5576006165384,3618730
2020-04-13,1277.6102294921875,1309.019984093252,1268.5004288682242,1309.019984093252,1266210
2020-04-15,1269.4442138671875,1322.5533883003363,1251.1198698775763,1296.6256926614058,2755930
2020-04-16,1274.8260498046875,1290.3188184167047,1243.4257272190755,1269.4536250400547,2501460
2020-04-17,1408.20703125,1427.9996502768113,1298.437170317056,1311.8801045068992,5656840
2020-04-20,1355.207275390625,1411.0671337568906,1340.5106754893109,1408.2069302458183,2999770
2020-04-21,1286.614990234375,1333.331651606353,1282.324684598173,1330.485762833511,1656250
2020-04-22,1306.474365234375,1329.5133449564119,1258.4897195668918,1286.6150579966065,2765770
2020-04-23,1341.2783203125,1358.5968926814471,1307.1132209587818,1315.6938329125594,2072670
2020-04-24,1295.595947265625,1343.4375523382162,1287.577810916753,1341.2447994976746,1799440
2020-04-27,1334.7139892578125,1353.8297302411236,1317.114240006913,1325.4183273776357,1836150
2020-04-28,1365.9237060546875,1371.4676783802677,1344.3434597610647,1345.2491443827303,1846940
2020-04-29,1364.8653564453125,1377.6648148593447,1346.7317623178617,1373.8416665123939,1477410
2020-04-30,1402.2578125,1420.5678413359458,1373.0884132405133,1390.0780884363096,3472310
2020-05-04,1310.8123779296875,1371.9444643473414,1297.9939487186195,1371.9444643473414,1924440
2020-05-05,1316.7376708984375,1350.2926930523747,1302.9181244406202,1334.7617494539918,1524890
2020-05-06,1321.4093017578125,1351.4843847419113,1296.6256420274278,1318.0771691933228,1871230
2020-05-07,1335.7628173828125,1344.7724123020175,1307.389587944563,1321.4093108984496,1270450
2020-05-08,1321.3045654296875,1366.3002884207983,1293.8608765163463,1356.766275453495,1643300
2020-05-11,1362.3104248046875,1387.1989481362107,1334.761874495323,1340.4775108668998,1958240
2020-05-12,1350.688232421875,1360.4510515964494,1314.6449645019916,1357.6433362138275,1479050
2020-05-13,1360.660888671875,1427.2416255935163,1352.3709998943991,1427.2416255935163,2529370
2020-05-14,1337.79833984375,1360.5178489015643,1332.8548986802139,1346.2025156913176,1481780
2020-05-15,1344.257568359375,1353.7344371560303,1301.3926860664124,1342.3889391805924,2350250
2020-05-18,1238.2965087890625,1339.547787154998,1225.6402008275563,1339.547787154998,2752580
2020-05-19,1236.198974609375,1272.4377610495849,1227.508732577213,1268.023509140681,2506930
2020-05-20,1303.7857666015625,1315.6937390304895,1226.836788135719,1236.1991373024837,2665330
2020-05-21,1343.113525390625,1353.7344290531696,1273.372202175802,1284.8987904535836,3221910
2020-05-22,1327.36328125,1344.1002905729022,1306.1596478106974,1325.3229887102095,1836960
2020-05-26,1411.52001953125,1418.184284606844,1340.9587874282527,1344.7723922271955,3191320
2020-05-27,1426.9508056640625,1441.5426627273227,1382.9084869616281,1418.6610331602224,3017880
2020-05-28,1547.989990234375,1566.438281471965,1434.6782729429442,1441.5427155116317,8154230
2020-05-29,1577.7313232421875,1620.4913476440597,1506.4693487734462,1516.1941117201081,8504020
2020-06-01,1619.4234619140625,1657.0113522896534,1601.8380272803745,1611.2480928478217,4643120
2020-06-02,1658.5606689453125,1668.4522070298465,1620.782143971851,1639.8501691950491,3968190
2020-06-03,1672.53759765625,1706.5882917963918,1658.922999441414,1706.5882917963918,2850790
2020-06-04,1646.80517578125,1687.5201323307326,1626.0066679819436,1666.0686052248334,3037820
2020-06-05,1668.0087890625,1679.8929023482872,1650.3470086828108,1663.6850820645636,1950650
2020-06-08,1610.7572021484375,1703.2943893838124,1600.7608033547922,1701.8213424587873,2735380
2020-06-09,1623.3421630859375,1653.9701801263916,1587.6801592041206,1616.015218165587,3252740
2020-06-10,1629.3675537109375,1646.4858317383441,1613.8318380079827,1623.342108849645,1626270
2020-06-11,1567.65869140625,1644.6172151298053,1552.7808829884698,1629.367566245374,2190020
2020-06-12,1607.177001953125,1619.804796315189,1486.4573454852646,1487.3058865273906,3796470
2020-06-15,1571.3909912109375,1654.2463478758168,1551.765265355846,1582.6411715771092,5365180
2020-06-16,1593.0428466796875,1620.7820264297613,1561.8713295327655,1620.7820264297613,3577860
2020-06-17,1601.4139404296875,1616.9686269892834,1577.879173152868,1601.7142059799505,2521910
2020-06-18,1631.8463134765625,1637.9433330375964,1583.6090055904065,1600.61765115327,2089520
2020-06-19,1654.0892333984375,1673.2191733834823,1609.3412904110073,1639.8501300396522,3119310
2020-06-22,1676.9326171875,1696.5535719262245,1641.4946527939235,1654.0891617473112,2342470
2020-06-23,1705.744384765625,1716.1221661755285,1678.9395192417253,1678.9395192417253,2064180
2020-06-24,1757.771728515625,1762.8390005527208,1701.8260891234297,1725.6563499191047,3383890
2020-06-25,1724.76953125,1751.870008068827,1708.495023279845,1751.870008068827,2768290
2020-06-26,1761.2564697265625,1768.664417057599,1725.3704278789671,1743.7711210342625,2248860
2020-06-29,1726.943359375,1760.932137774109,1718.0290808169705,1752.1084044046445,1948400
2020-06-30,1747.9945068359375,1766.6525181100064,1735.2855936755843,1739.9572830819006,2009460
2020-07-01,1754.444091796875,1778.050315112364,1744.8195344951193,1767.6058467342718,2334860
2020-07-02,1749.83447265625,1768.4591983258508,1713.2620153320836,1754.4441303745768,2765680
2020-07-03,1809.88916015625,1835.202008784602,1749.8344273673947,1749.8344273673947,2507160
2020-07-06,1835.387939453125,1875.3402465051884,1818.3078353106496,1875.3402465051884,2833920
2020-07-07,1900.190673828125,1912.093991272488,1835.2974713098179,1835.3880165001003,2872780
2020-07-08,1848.8072509765625,1916.3366235290764,1841.1466389020138,1900.190716561507,3568650
2020-07-09,1857.5355224609375,1873.4335355302576,1839.9357718833849,1865.806325207488,2742010
2020-07-10,1854.1605224609375,1882.490808627264,1844.8314584420136,1859.1324774997036,2044230
2020-07-13,1873.9100341796875,1880.9652262441425,1854.3653098343893,1869.6197288355977,1331720
2020-07-14,1797.1756591796875,1874.3486716352097,1782.3406799658414,1873.9101443053876,2475010
2020-07-15,1769.7557373046875,1830.4349748932802,1760.455304005717,1812.415669057605,2823590
2020-07-16,1777.096923828125,1815.1806006213676,1747.10773043997,1773.326263911784,2654550
2020-07-17,1793.4239501953125,1823.1892251518518,1778.2315620599811,1783.8137076603232,1672170
2020-07-20,1829.35302734375,1838.1576742293153,1789.248141842512,1806.6954318799546,1604480
2020-07-21,1917.924072265625,1934.1651796911065,1839.3065215647343,1839.3065215647343,3687060
2020-07-22,1896.36767578125,1935.40464083876,1882.2048016954188,1929.6842330333252,3357870
2020-07-23,1990.935546875,2006.4662580421568,1883.9352245778819,1895.3617248334356,4460610
2020-07-24,1983.10791015625,1989.8438669727252,1925.8705491886392,1925.8705491886392,3947910
2020-07-27,1958.06689453125,1987.8415968061784,1944.9385407600018,1983.1078758273854,1922910
2020-07-28,2007.219482421875,2018.1789417483933,1959.2396100568556,1960.1643813571754,2622890
2020-07-29,2040.3690185546875,2054.579490713314,1992.6321575107036,2002.046993924065,2264820
2020-07-30,2021.33935546875,2071.2642022930945,2005.1361896025844,2045.0456680868529,2464430
2020-07-31,1967.6964111328125,2048.5351101279894,1960.8603656769105,2044.221062442345,2190550
2020-08-03,1981.373046875,2030.1727174950688,1969.078917991508,1975.9242744293629,2018580
2020-08-04,2003.634765625,2028.3566291517654,1983.0747222644957,2006.4330543296303,1557610
2020-08-05,2093.5498046875,2123.062412537528,2017.3968858513122,2022.2448935828756,2380920
2020-08-06,2067.09765625,2107.012021409093,2055.413836133801,2093.626231162014,2035230
2020-08-07,2079.11572265625,2111.1021506182838,2055.5332386730347,2068.8808571059767,1952900
2020-08-10,2035.807373046875,2097.387413660177,2025.0243485478886,2087.758200248733,1681940
2020-08-11,2044.344970703125,2066.020652041368,2025.9777967641471,2057.4400401962494,1619100
2020-08-12,2108.6044921875,2129.8940194050715,2049.8129590748626,2068.876331320983,2986670
2020-08-13,2066.30126953125,2126.079702021643,2055.0701771471136,2108.6037861608115,2203610
2020-08-14,1920.5458984375,2073.6620060806613,1913.1570384338447,2068.690167318121,5919120
2020-08-17,2014.98486328125,2034.5677617259219,1920.5457699153687,1951.802945347305,6533930
2020-08-18,2040.7266845703125,2065.9822736162723,2008.945092095124,2013.1734823756592,3396910
2020-08-19,2027.0596923828125,2076.6032700909036,2017.8736624073379,2054.5796090185745,2854830
2020-08-20,2037.5472412109375,2052.6729431138015,1992.6086628461892,2021.2107010688617,2243200
2020-08-21,2069.109375,2082.6094519622347,2047.9057419912451,2068.8805680265373,2613150
2020-08-24,2075.030029296875,2276.00705211336,2051.433349208989,2096.9582572573345,11491305
2020-08-25,2113.9287109375,2145.152598763953,2080.464237291201,2110.8301571837296,4757108
2020-08-26,2144.056640625,2181.382209006556,2130.8519393049182,2173.802715104109,2439339
2020-08-27,2132.13916015625,2149.920001877711,2111.7839486293256,2144.9146448888605,1370404
2020-08-28,2110.448974609375,2150.8730920999956,2097.482625274818,2135.6186730070876,1470617
2020-08-31,1994.515380859375,2125.131349873588,1976.1624071110275,2121.317744938867,3087530
2020-09-01,2031.7933349609375,2072.694152218826,2007.8628723886143,2011.676477084509,2255675
2020-09-02,2068.738037109375,2085.7083951308455,2003.4775277112885,2031.7937343556612,1972531
2020-09-03,2127.18115234375,2154.6868721132664,2061.7302482057253,2073.647764091307,2577059
2020-09-04,2079.225341796875,2122.2713178745835,2064.113837914858,2066.020640536488,1516060
2020-09-07,2090.713623046875,2111.7838849367154,2055.5332080919,2102.2498719121704,1354383
2020-09-08,2060.776611328125,2113.6903758105263,2049.8124979669064,2101.200727484774,1180325
2020-09-09,2075.5068359375,2088.7115365547443,2026.597304522051,2040.1832725394545,1357699
2020-09-10,2074.219970703125,2095.576066813462,2052.291740704622,2094.5749488911674,948267
2020-09-11,2059.632568359375,2077.1750565625193,2040.3739115188905,2064.113507249574,1143868
2020-09-14,2058.774658203125,2095.5760412043005,2048.1920435133065,2064.113798547457,1180377
2020-09-15,2040.85107421875,2069.1670484727597,2021.2109128094328,2058.7748338381184,1264201
2020-09-16,2062.921875,2085.898937343022,2045.045602253033,2054.5796143847488,1031516
2020-09-17,2045.474609375,2061.205729570208,2025.977600897976,2045.9990266009677,768952
2020-09-18,2052.625244140625,2101.1057924503625,2035.7023713800834,2059.3467697335245,1310088
2020-09-21,2004.955078125,2060.204633072516,1990.7972094610436,2052.720573045353,1944477
2020-09-22,1968.1539306640625,2023.2603357822998,1938.8844429488313,2005.9561964894651,1519039
2020-09-23,1980.023681640625,2027.7414588059696,1954.47248263196,1987.793808405014,1353975
2020-09-24,1939.6470947265625,1982.1211662708758,1928.7306971457344,1956.808316945358,1346209
2020-09-25,2018.8271484375,2035.5116703254132,1954.472564012692,1967.7247482923578,1532674
2020-09-28,2079.3203125,2106.0632628660082,2028.8377652235695,2035.511573661805,1138014
2020-09-29,2096.052490234375,2115.1205137980264,2078.4145684379973,2087.9485802198233,1337331
2020-09-30,2100.15234375,2117.504200142995,2083.8013724696166,2102.1543467392034,925934
2020-10-01,2095.2421875,2126.0848113896527,2079.225232531208,2087.9487609611388,999891
2020-10-05,2107.15966796875,2121.3177695588115,2080.5121497309074,2107.636368591123,930504
2020-10-06,2095.194580078125,2130.8516920202146,2074.6964541817338,2120.173645082795,2754316
2020-10-07,2133.712158203125,2149.919980673837,2068.880868320278,2105.110118548928,1517302
2020-10-08,2105.87255859375,2151.6358149220578,2073.6475523764416,2148.0128439099417,1515381
2020-10-09,2114.596435546875,2130.565907841187,2094.2889406436966,2108.1609765626,1207901
2020-10-12,2079.701904296875,2128.944985623645,2069.977025361394,2128.944985623645,1098858
2020-10-13,2116.1220703125,2130.852075016524,2076.841980180433,2082.4669551923234,1587481
2020-10-14,2148.87060546875,2161.2648195339107,2087.9483694386486,2098.6264150035386,1358092
2020-10-15,2143.818359375,2195.683299483424,2122.3191124733717,2147.1075474653685,1900928
2020-10-16,2164.12548828125,2178.5219408207145,2139.432488053253,2139.432488053253,815976
2020-10-19,2095.718505859375,2173.754477920108,2083.372008338011,2173.754477920108,1263185
2020-10-20,2092.191162109375,2130.8516263118063,2087.9485734330447,2107.0165969347163,976226
2020-10-21,2079.701904296875,2118.9342725251013,2043.234306580751,2109.209626353597,1308299
2020-10-22,2058.822021484375,2077.3656268907985,2040.2784160779513,2077.3656268907985,1021353
2020-10-23,2080.22607421875,2096.0526279217934,2059.346680150591,2061.2534826322117,1153577
2020-10-26,2009.865234375,2111.4499496401536,1993.7048972485345,2086.041899861236,1551460
2020-10-27,2019.5423583984375,2035.4163973675868,1984.0281590119903,2016.443804089553,1019769
2020-10-28,2035.5115966796875,2046.3327935896377,2002.6192547192898,2026.4065685117691,1041016
2020-10-29,2037.2755126953125,2045.0456396190452,2002.190300856746,2030.744621160171,834115
2020-10-30,1988.41357421875,2047.333580342065,1974.0648400505224,2024.2613185697037,1013498
2020-11-02,1935.07080078125,1998.4243813956487,1921.2940833847717,1982.8838950264683,1131510
2020-11-03,1997.37548828125,2016.443512035725,1943.0316205809966,1943.0316205809966,1939408
2020-11-04,1999.6636962890625,2025.9299473797728,1973.5405950447855,1995.4688238786164,1114904
2020-11-05,2021.0198974609375,2042.3759910995461,2005.0027108499994,2023.1173335348067,828400
2020-11-06,2039.3729248046875,2053.5785098674232,2013.5833752684598,2028.8377947780693,996379
2020-11-09,2090.666015625,2099.341827306162,2042.1854691550154,2052.672882862161,1129889
2020-11-10,2130.708740234375,2152.2554674463067,2090.046039867206,2108.923429961243,986762
2020-11-11,2218.278564453125,2224.2850386714267,2118.1714366946594,2130.708802353268,2127849
2020-11-12,2241.208251953125,2258.131126130374,2194.7299355508217,2217.6115682411864,1905794
2020-11-13,2397.4228515625,2454.4360595117128,2209.5073740252483,2209.9840746453183,9475210
2020-11-14,2422.16357421875,2467.402416641866,2386.1249606840915,2421.6391569823563,1043101
2020-11-17,2423.259765625,2444.520658781076,2375.065288767456,2422.1634473586673,2112263
2020-11-18,2492.333740234375,2507.445242883578,2396.5646329287456,2408.2915146478776,1880217
2020-11-19,2432.365234375,2534.140830169035,2420.209366961661,2446.5233377620207,2433481
2020-11-20,2469.9287109375,2478.8431052098977,2423.8319028509172,2445.4740634089953,1394396
2020-11-23,2476.31689453125,2485.0881397077605,2440.7072638072195,2474.6007256835887,823238
2020-11-24,2567.7958984375,2588.484661146905,2469.4049258262635,2475.0299006767464,2418981
2020-11-25,2474.171875,2599.9254168340462,2460.967173525076,2570.3699757185877,1758420
2020-11-26,2430.410400390625,2491.2374462039684,2404.954633773253,2488.377242476983,2083338
2020-11-27,2416.538330078125,2496.0044155583464,2397.8995222770163,2446.4275516893495,2597507
2020-12-01,2414.679443359375,2464.4469450252427,2407.3382998492666,2440.65962897161,1227343
2020-12-02,2414.48876953125,2431.077858889562,2390.1770366100072,2410.1984637216187,1293136
2020-12-03,2430.69677734375,2459.7755189436657,2416.872457566741,2435.940484845374,1073359
2020-12-04,2434.510009765625,2476.6502970415527,2414.488584190893,2445.2834900800603,1140298
2020-12-07,2441.8037109375,2453.626027028412,2421.6393660150593,2434.510283905297,723083
2020-12-08,2429.45703125,2487.423874102305,2398.137939684063,2441.803530948498,1303426
2020-12-09,2428.55126953125,2441.3267528361903,2412.2005316338114,2432.2219573518037,954150
2020-12-10,2376.49560546875,2438.8004721694465,2371.20441458043,2438.8004721694465,1106304
2020-12-11,2355.663818359375,2391.0825811395775,2337.596911506093,2376.4954956890006,1488286
2020-12-14,2288.59228515625,2350.1343904946207,2280.8221570519013,2350.1343904946207,2480823
2020-12-15,2359.85888671875,2372.0624700951894,2297.2204669189546,2298.459935180404,2907490
2020-12-16,2354.99658203125,2389.652578712461,2332.0195182025655,2383.5031870426874,1462297
2020-12-17,2351.659912109375,2378.7364179090296,2326.2993425643413,2356.5221194374785,1059879
