Date,Close,High,Low,Open,Volume
2020-04-24,4792.8291015625,4882.451628399347,4777.96336397835,4844.455895882621,1070808
2020-04-27,4802.9931640625,4963.192579141038,4741.439798858928,4892.045662492064,1432313
2020-04-28,4799.52587890625,4863.453510025676,4740.2048590636,4834.95671211537,1172062
2020-04-29,4814.48681640625,4844.455764087465,4759.962570676024,4844.455764087465,1038094
2020-04-30,5090.2880859375,5153.1712086082125,4865.353535574427,4865.353535574427,2341081
2020-05-04,4641.46337890625,4873.190031604428,4597.483505280528,4840.656186551565,1742771
2020-05-05,4587.8427734375,4777.536208893292,4559.488362420668,4744.717577144008,1570620
2020-05-06,4600.5712890625,4749.467082085893,4473.997991324911,4598.624193084903,2214528
2020-05-07,4511.32861328125,4688.056561546565,4497.745322963931,4654.002789833534,1530808
2020-05-08,4420.9462890625,4634.529913502304,4405.130656664672,4629.780446487032,1828141
2020-05-11,4690.38330078125,4763.335389947313,4493.138035098872,4511.99351127216,3176473
2020-05-12,4703.20654296875,4735.218132923982,4455.046916644499,4667.775708162176,3124672
2020-05-13,4783.7578125,5051.010389218461,4736.405538023177,4986.939899648369,3304845
2020-05-14,4857.8017578125,4887.201141654225,4609.024789545541,4659.226744375894,2590674
2020-05-15,4844.83544921875,4866.493293651069,4712.562813891921,4853.954517199986,2182462
2020-05-18,4484.39892578125,4839.706326396239,4446.022865703391,4825.837791559546,3164086
2020-05-19,4564.52197265625,4654.477051400157,4517.454946366591,4599.383241403992,2108177
2020-05-20,4646.8310546875,4673.475378177279,4507.7189851911135,4515.793078832274,1518296
2020-05-21,4797.056640625,4819.568835392761,4607.980085459837,4644.9786180560895,1868166
2020-05-22,4877.037109375,4891.95062009239,4683.686508741855,4758.965554691819,1935875
2020-05-26,4983.28271484375,5020.945891968479,4902.066836523386,4939.445231180046,1508751
2020-05-27,4981.6201171875,5025.885235841692,4878.08175190556,5005.937477392878,1534655
2020-05-28,5194.34912109375,5219.66368478195,4958.443027217794,5003.088012328759,2325084
2020-05-29,5329.6611328125,5382.807848380782,5105.676478589439,5105.676478589439,3386733
2020-06-01,5503.3017578125,5570.79148931591,5382.95009462806,5404.892721991779,2340994
2020-06-02,5404.98828125,5555.926242853435,5343.245213069888,5507.244208326808,2110719
2020-06-03,5342.19921875,5539.77699924431,5325.101141591838,5442.887895348062,1652859
2020-06-04,5405.08349609375,5433.342824147138,5292.805913058103,5374.496743733444,1642049
2020-06-05,5458.27685546875,5495.132528561249,5386.939778627093,5441.273395002477,1236658
2020-06-08,5447.4482421875,5556.8761425200955,5415.816978902279,5556.8761425200955,1176769
2020-06-09,5378.58056640625,5497.032444665969,5338.400265944832,5465.685966236044,1336806
2020-06-10,5391.21435546875,5452.387389514927,5333.650730335595,5371.6464612729815,1432292
2020-06-11,5154.26416015625,5403.943741853393,5129.709322143279,5354.549283323532,1766481
2020-06-12,5283.0693359375,5327.286685825289,4940.395310147155,4940.395310147155,2064628
2020-06-15,5201.37841796875,5305.154264594889,5120.922267140794,5243.411197952335,1530562
2020-06-16,5226.50390625,5331.324277006946,5129.424610502936,5309.904365316928,1184933
2020-06-17,5439.27978515625,5522.157984497477,5172.169574933885,5172.169574933885,3454833
2020-06-18,5428.0703125,5469.485754148199,5358.348235350815,5409.642474795762,1580214
2020-06-19,5601.853515625,5637.616906692981,5421.0412277164005,5462.836534185565,1854589
2020-06-22,5600.5712890625,5675.612865018392,5515.413441516085,5604.370862528621,1497563
2020-06-23,5591.54736328125,5706.199679402398,5568.797231377796,5604.370923869766,1398070
2020-06-24,5466.96923828125,5640.467180290892,5442.889347097813,5640.467180290892,1268449
2020-06-25,5473.5703125,5553.83630126893,5367.847367257031,5392.544594570548,1266203
2020-06-26,5466.541015625,5518.880230713722,5409.642498092022,5509.38129744227,1063057
2020-06-29,5394.1591796875,5509.3810495600255,5366.89705689899,5442.888519651542,1102655
2020-06-30,5545.76171875,5580.1480408114585,5396.771329703111,5461.88632814127,2015814
2020-07-01,5512.326171875,5590.122344190861,5485.634076075145,5545.762139382963,1284965
2020-07-02,5650.39306640625,5661.364148651508,5474.0450016969335,5556.875884162973,1470941
2020-07-03,5634.86181640625,5688.53078479617,5588.269274408796,5650.392663738735,1059779
2020-07-06,5816.76708984375,5839.6596126527675,5628.118175207934,5664.641760537651,1385081
2020-07-07,5914.748046875,5936.833065880074,5787.36726385046,5832.344803920585,1799721
2020-07-08,5741.53515625,5922.584917873765,5720.827667163428,5914.748297894221,1204072
2020-07-09,5701.59228515625,5790.549702171505,5634.149859163111,5775.351408989953,1043427
2020-07-10,5657.232421875,5780.196305573357,5624.318708985878,5680.362418465725,1168821
2020-07-13,5688.76904296875,5755.641443938993,5630.777774020356,5699.360261358082,1035069
2020-07-14,5482.546875,5660.17692925131,5461.88669489323,5652.815255879932,1602929
2020-07-15,5510.61572265625,5585.182345446367,5466.635849135372,5518.879979752652,1246705
2020-07-16,5580.95556640625,5623.368208526802,5463.786137744285,5517.930054616925,1018658
2020-07-17,5622.8935546875,5657.564661156981,5557.825861724227,5602.4708481369835,810152
2020-07-20,5573.498046875,5638.565727524499,5520.778977151683,5637.615834376331,912610
2020-07-21,5823.6533203125,5841.843683898534,5604.370363414854,5622.893282412581,1854694
2020-07-22,5702.58935546875,5821.89604694215,5642.0814304309615,5810.497327320139,1140092
2020-07-23,5762.005859375,5784.850609342331,5668.916309339606,5711.708820028808,701651
2020-07-24,5700.02490234375,5744.337331959713,5634.862129297817,5708.858724494554,793324
2020-07-27,5740.48974609375,5759.06043759464,5631.014548003438,5706.958699579968,902597
2020-07-28,5967.9892578125,6003.658028429386,5728.9487089163595,5746.854289838624,1774828
2020-07-29,5875.232421875,5979.578293112749,5812.349764023612,5955.783651594704,2057197
2020-07-30,5951.46142578125,6073.285242257979,5860.889006304344,5874.1875125864035,2217867
2020-07-31,5948.9443359375,6060.176935464845,5897.887570450032,5951.0815958881385,1613555
2020-08-03,5856.283203125,6114.891691339707,5818.144610578586,6060.320127859798,1836582
2020-08-04,6040.32470703125,6057.327705806127,5875.090567705306,5888.389075053386,1223516
2020-08-05,6199.2412109375,6267.111273425266,6060.319314427313,6068.773272118589,2278663
2020-08-06,6227.26318359375,6255.855065522948,6111.993535504626,6207.5055879019665,1233252
2020-08-07,6344.337890625,6411.305373974164,6157.066503355578,6172.407188693105,1567980
2020-08-10,6277.75048828125,6391.547997517862,6246.49908773732,6354.786936886051,1601750
2020-08-11,6316.03076171875,6377.1087158259315,6279.744651869402,6331.038890441622,880808
2020-08-12,6393.06689453125,6438.424301046968,6261.791914590527,6278.74760329712,1114981
2020-08-13,6451.86669921875,6490.53975191092,6378.402547100883,6450.237636009516,1087096
2020-08-14,6314.37939453125,6464.805909615136,6279.731497548829,6459.870049094936,905793
2020-08-17,6487.08935546875,6507.743967805766,6314.379170165394,6383.194806864361,1028536
2020-08-18,6606.607421875,6637.0855554703685,6479.901762715654,6487.0900459209,1322527
2020-08-19,6699.7666015625,6723.152854905286,6598.891037635814,6636.222371766009,1326450
2020-08-20,6684.81591796875,6708.105767945055,6594.099411140658,6604.690429000518,958157
2020-08-21,6683.185546875,6771.361808213377,6662.099919163649,6755.068368618242,971836
2020-08-24,6788.13525390625,6804.907914258295,6665.934442769922,6694.687574801998,961177
2020-08-25,6814.4443359375,6877.461614930999,6781.569641921219,6804.90769359457,1047620
2020-08-26,6717.3544921875,6860.49726053499,6682.227843035757,6814.492249567446,992395
2020-08-27,6802.99072265625,6831.456509240078,6671.492884412017,6750.276649713717,1158891
2020-08-28,6808.8369140625,6858.579733850604,6736.331200384102,6828.868167088534,1019984
2020-08-31,6555.66650390625,6862.414319937055,6508.223835074283,6841.328689345069,1580774
2020-09-01,6618.6357421875,6726.987413686773,6519.293760183205,6575.314635452578,1117127
2020-09-02,6633.107421875,6689.894853113825,6567.5981143505915,6618.491247589902,776392
2020-09-03,6778.64599609375,6821.104595410311,6633.107150086454,6637.180509966216,947751
2020-09-04,6891.2626953125,7019.597404064087,6675.5660196834315,6694.687038146866,2185292
2020-09-07,6909.521484375,6996.595648474341,6832.942400943246,6924.712816469467,1348919
2020-09-08,6923.75341796875,6975.509049830643,6840.992235273651,6919.919667460462,1145062
2020-09-09,6915.36767578125,6954.759559195336,6825.226796497861,6900.751500727626,1273303
2020-09-10,6931.08544921875,6996.019599174264,6870.080987175312,6962.09100039641,978701
2020-09-11,6894.6171875,7044.420805323075,6876.790153574144,6977.378372353333,1383019
2020-09-14,6832.55859375,6938.70556751041,6790.531007607252,6918.9616575747,1003491
2020-09-15,6759.6689453125,6876.79021462969,6713.8558123318435,6866.247400363359,894418
2020-09-16,6764.60498046875,6871.039290867831,6748.3592756312455,6779.987717059428,920570
2020-09-17,6791.34619140625,6817.271745222792,6652.516390396491,6756.506885765749,1133411
2020-09-18,6675.279296875,6851.871451718924,6643.5071791667315,6850.913013972146,1143550
2020-09-21,6351.51904296875,6696.508419882604,6316.104581979626,6675.279117957906,1290480
2020-09-22,6172.8662109375,6408.0672147923915,6049.994769246399,6397.572133984461,2665724
2020-09-23,6231.09033203125,6277.718696786004,6114.83203554097,6193.423920637264,1456226
2020-09-24,6035.95361328125,6217.193817654057,6009.548372441831,6167.546929333857,1237674
2020-09-25,6227.640625,6247.62367599592,6067.868878486905,6129.208889262953,1316468
2020-09-28,6424.408203125,6440.701644785917,6270.387070347227,6305.561922774784,1099583
2020-09-29,6462.50634765625,6530.123945909022,6393.738436871431,6468.4965837873315,1199391
2020-09-30,6463.1767578125,6498.159733118544,6393.737760729342,6431.11683023443,812841
2020-10-01,6513.830078125,6621.846196179534,6493.798823408618,6553.988992914202,1255993
2020-10-05,6535.44287109375,6591.751084821564,6464.662154793356,6579.6746764501695,833476
2020-10-06,6605.935546875,6651.365397761119,6546.129131278897,6572.965385404199,756192
2020-10-07,6754.01416015625,6776.154163396457,6580.201399298294,6632.388516365415,1101957
2020-10-08,6785.59521484375,6843.245148654098,6729.191062843196,6795.323263859601,851205
2020-10-09,6768.8701171875,6861.45528984613,6710.022137758451,6766.56996037347,839682
2020-10-12,6840.0341796875,6857.62160472402,6713.855952633369,6814.491909096824,799712
2020-10-13,6740.59619140625,6886.374654516832,6730.149314407404,6838.452771047683,819414
2020-10-14,6711.31640625,6780.946812429672,6639.529515218319,6747.401492509525,779630
2020-10-15,6606.126953125,6756.888997164192,6572.6775752026,6736.857745352894,681316
2020-10-16,6608.33251953125,6689.8956677599745,6577.758448114141,6608.428456906164,657914
2020-10-19,6567.1669921875,6689.894745123458,6541.336910525444,6685.10255691062,548457
2020-10-20,6560.12255859375,6660.1833575752335,6526.96052167036,6533.669585349024,659864
2020-10-21,6576.65625,6658.842288081788,6483.495912349733,6617.054308066088,911967
2020-10-22,6528.4462890625,6574.8827839662845,6493.607452199003,6544.212776810757,584523
2020-10-23,6808.02294921875,6828.581626155747,6548.0467094727765,6572.9660909783815,1758998
2020-10-26,6761.58642578125,6863.66004576792,6646.813505655394,6804.907999111309,1559351
2020-10-27,6860.880859375,6910.096732606873,6759.8616117169495,6773.279740536464,1461819
2020-10-28,6887.380859375,7027.265025076392,6814.491861469332,6895.911329062477,1645177
2020-10-29,6821.8720703125,6899.792866595093,6696.316734081918,6818.325663697387,1434852
2020-10-30,6675.662109375,6814.491900839748,6595.009672247301,6784.828067466128,1360249
2020-11-02,6582.8857421875,6760.244453311968,6565.2983166032545,6752.097732773117,1059351
2020-11-03,6626.01513671875,6673.841082689946,6567.646376413788,6651.557406939034,926491
2020-11-04,6665.0234375,6760.81947190451,6622.325225563398,6626.015304270955,901404
2020-11-05,6798.0068359375,6809.604025883329,6689.559702111712,6728.232757499043,843221
2020-11-06,6620.50439453125,6838.453035375932,6603.635797300655,6797.240213999455,1378439
2020-11-09,6586.52734375,6740.30885517707,6531.75272447818,6699.431582127544,1479540
2020-11-10,6511.09912109375,6684.144869692243,6480.42911308828,6683.282369314526,1695413
2020-11-11,6572.3427734375,6617.053797985495,6472.425644462994,6573.9241020252775,1481918
2020-11-12,6552.69482421875,6641.973201577589,6509.708800160893,6572.007250103539,1418041
2020-11-13,6526.24169921875,6594.051164316922,6503.958023409104,6594.051164316922,970632
2020-11-14,6567.455078125,6574.787033321413,6550.922026923183,6565.298593185633,128193
2020-11-17,6691.28466796875,6706.09224875651,6577.7575419936065,6579.674417279048,1243068
2020-11-18,6761.10693359375,6776.1545927980815,6659.225192469741,6689.847464422724,1400300
2020-11-19,6673.888671875,6833.660414626405,6627.788195501236,6738.7750876912,1305695
2020-11-20,6676.33349609375,6728.232805116983,6617.054029419894,6670.295057655831,923474
2020-11-23,6697.32275390625,6751.234872242943,6644.465010592236,6747.401121605667,735755
2020-11-24,6860.880859375,6909.377904277256,6756.986298398481,6756.986298398481,1910670
2020-11-25,6762.44970703125,6950.926404974808,6725.35797733631,6948.673982569224,947742
2020-11-26,6703.55322265625,6802.991139066242,6616.095778102884,6785.7392595927,1068945
2020-11-27,6743.37548828125,6815.45018737181,6641.97297123986,6747.688457743094,2123905
2020-12-01,6806.537109375,6844.970086236306,6685.294741962157,6844.970086236306,1076695
2020-12-02,6906.9814453125,6919.920354562721,6809.700016505281,6814.492205116475,1106734
2020-12-03,7417.4453125,7459.37696195885,6948.290057411836,6948.673338895171,3846792
2020-12-04,7478.8330078125,7555.028804582021,7323.662038554768,7473.897147279578,2393536
2020-12-07,7421.56591796875,7509.358899271765,7370.385441659206,7503.416398716929,1037296
2020-12-08,7440.06494140625,7680.105396143103,7379.970707025596,7425.975719225236,1885285
2020-12-09,7388.8359375,7475.766425246962,7372.302886953984,7451.853217117424,822760
2020-12-10,7414.47412109375,7523.736019982671,7389.5547406454,7437.476626122996,1186739
2020-12-11,7412.12548828125,7471.692764123836,7379.970091505976,7456.597370754846,706875
2020-12-14,7376.9033203125,7499.775224280891,7336.840810462648,7485.398658355752,1038032
2020-12-15,7442.50830078125,7466.229633699615,7322.990933185573,7376.9030534545855,891801
2020-12-16,7472.31591796875,7570.699455092324,7447.06099076685,7494.982876164321,963504
2020-12-17,7374.21923828125,7506.387695887227,7308.087040797314,7475.717691256996,734075
2020-12-18,7245.548828125,7405.847520741014,7228.296950892784,7393.387831628857,1078328
2020-12-21,7069.5322265625,7283.167890674146,6975.605334433791,7245.788821357619,970306
2020-12-22,7088.0302734375,7128.8598142096225,6905.63976116422,7073.270426037512,1138240
2020-12-23,7140.31298828125,7241.57183567467,7086.688212838042,7092.8221203986,951805
2020-12-24,7136.57421875,7219.670947197648,7106.048355090078,7195.230788005648,589281
2020-12-28,7171.9892578125,7229.495519401268,7144.1945647112625,7154.73737933587,521320
2020-12-29,7142.61328125,7231.41244048369,7109.978196799856,7207.451498003625,538719
2020-12-30,7296.490234375,7317.671801031081,7121.192073563972,7185.407399126393,1029800
2020-12-31,7331.6650390625,7377.094891921753,7264.957682313484,7298.167454638502,908515
2021-01-01,7371.6318359375,7426.454660621891,7332.048545364582,7335.882296237975,767574
2021-01-04,7382.1748046875,7432.876535434509,7324.956352501946,7417.349656878811,598645
2021-01-05,7337.271484375,7354.0918774550555,7270.7078042974135,7341.632188362534,562668
2021-01-06,7311.53759765625,7426.933397864853,7241.475711390875,7335.881820526208,840678
2021-01-07,7251.58740234375,7384.18735227476,7238.2174771667405,7356.967815081635,642968
2021-01-08,7681.78173828125,7725.007369392272,7284.126055506361,7284.126055506361,2557157
2021-01-11,7890.57763671875,7943.531317375725,7554.788909308269,7762.386599834217,2182019
2021-01-12,7847.73583984375,7982.827824598611,7801.6830942769475,7821.81028653491,1514072
2021-01-13,7801.5390625,7907.11087961648,7773.888041765972,7847.687743309059,877225
2021-01-14,7810.73974609375,7840.019828551988,7689.976604480357,7825.451389352983,718274
2021-01-15,7691.22216796875,7877.87789147564,7667.548571938885,7818.119213227873,751177
2021-01-18,7505.18994140625,7690.456226140257,7423.099847535454,7678.044270962752,771183
2021-01-19,7593.318359375,7658.204308683078,7509.359126090838,7571.657574488529,779892
2021-01-20,7806.427734375,7830.436412803227,7533.560319918795,7554.4063409687915,999226
2021-01-21,7741.0615234375,7923.404291857221,7688.060106986574,7863.981155762489,769494
2021-01-22,7714.3212890625,7962.700322645322,7667.501514343112,7748.968717933008,1172914
2021-01-25,7649.7705078125,7825.356481768154,7619.675657609228,7779.63881625184,753043
2021-01-27,7543.76708984375,7753.760880463371,7495.461924062274,7660.744690223254,1080785
2021-01-28,7273.103515625,7652.692528847014,7247.704919965244,7514.150564999671,2085637
2021-01-29,6907.125,7365.5937702394685,6871.9983516743,7365.5937702394685,3069968
2021-02-01,7092.2470703125,7164.321772192158,6854.746396617835,6963.241730918002,1611478
2021-02-02,7336.5537109375,7446.821788064753,7178.842496688377,7221.732586461651,1700845
2021-02-03,7273.77490234375,7395.736088305735,7165.135905573116,7360.800850200757,1491567
2021-02-04,7322.4638671875,7442.268577056405,7216.125019513001,7284.12636002945,1198036
2021-02-05,7182.67578125,7414.474032121018,7150.903665157047,7360.801521030173,1128089
2021-02-08,7259.78271484375,7320.547574931922,7163.843001941431,7202.659731030819,912372
2021-02-09,7310.05224609375,7360.801710708149,7259.2073120968125,7265.916376156051,925127
2021-02-10,7304.9248046875,7355.9134095310355,7194.081110301838,7289.110582638793,1015600
2021-02-11,7348.67724609375,7422.141400735783,7253.120822115141,7284.126374689044,818869
2021-02-12,7253.935546875,7356.009159313685,7213.106008302097,7303.391024527229,756833
2021-02-15,7280.91552734375,7331.185770986961,7264.957633527166,7284.126387177634,470093
2021-02-16,7377.142578125,7474.85548706707,7308.326939704856,7321.505457841434,1321126
2021-02-17,7191.35009765625,7371.8237333822535,7160.775559957031,7360.753964896101,1023548
2021-02-18,7185.9345703125,7264.047244817752,7149.945420971512,7260.022087169292,821462
2021-02-19,7018.63916015625,7175.247784129424,6982.218528163086,7138.443870660078,1013887
2021-02-22,6791.92041015625,7020.555515553243,6762.735797644189,7018.638640327154,1502068
2021-02-23,6680.7900390625,6826.328898520579,6649.640813573721,6822.926163867201,1589884
2021-02-24,6663.9697265625,6743.567791943084,6591.655413457725,6618.012450734365,1225254
2021-02-25,6642.30908203125,6775.196381025293,6627.596969131404,6771.362630067009,1740066
2021-02-26,6580.77734375,6780.947163873951,6538.654284916553,6613.220555580248,2687534
2021-03-01,6723.44091796875,6740.5491256625155,6629.561751741081,6687.020282917743,1417600
2021-03-02,6914.265625,6934.296879679734,6737.817147774504,6766.57027927283,1395296
2021-03-03,6828.5810546875,6960.461703690628,6806.057769442356,6944.456075393812,796258
2021-03-04,6835.1943359375,6876.982312894349,6719.606656717458,6785.738857446812,906310
2021-03-05,6947.71484375,7010.97173155349,6776.1544965253825,6833.660758164919,1821165
2021-03-08,6957.77880859375,7033.782734563901,6916.086766693643,6962.954278818396,977572
2021-03-09,6998.08056640625,7024.7731498158155,6954.42391658342,7024.7731498158155,678485
2021-03-10,6969.85546875,7079.97987599895,6949.632338008445,7015.764544783039,659270
2021-03-12,6801.265625,7009.0547260039175,6767.911713076174,6996.595036213401,946720
2021-03-15,6794.65185546875,6865.241162890234,6719.606374552428,6848.037019851247,700250
2021-03-16,6853.11669921875,6900.751238714176,6804.907471509813,6804.907471509813,796357
2021-03-17,6771.02734375,6871.951122401756,6750.756478375672,6862.414479331271,688581
2021-03-18,6818.0859375,6941.005568002109,6766.5699130205585,6828.868361228256,984545
2021-03-19,6817.89404296875,6852.781548253438,6618.491274594932,6766.522158677948,838756
2021-03-22,6806.10546875,6845.64102243223,6757.177413145393,6808.741172328815,533767
2021-03-23,6887.57275390625,6924.71221387687,6833.66063459406,6841.328136007349,757590
2021-03-24,6772.5126953125,6860.880370882668,6756.938082613042,6839.411459897462,457147
2021-03-25,6504.7724609375,6765.611165865401,6474.485738519938,6756.985227277387,1338767
2021-03-26,6502.47314453125,6612.214266304572,6489.581969669555,6602.677623549485,911299
2021-03-30,6567.02294921875,6589.258890049846,6459.869806390685,6527.918880018836,1088817
2021-03-31,6574.1162109375,6651.461854322366,6512.776196720167,6567.502616264958,735382
2021-04-01,6636.12646484375,6700.916944690347,6570.090203225678,6661.141781534422,660759
2021-04-05,6487.23291015625,6621.36644525786,6445.1098566112505,6621.36644525786,668129
2021-04-06,6470.69970703125,6562.374639636803,6440.700796764974,6534.867292789106,628262
2021-04-07,6579.67431640625,6598.843068966793,6493.46266457036,6507.791494304215,598115
2021-04-08,6543.1103515625,6650.886387593955,6523.9415980144795,6595.009658196335,604553
2021-04-09,6543.35009765625,6589.498779189611,6496.290713115477,6565.298227329746,641327
2021-04-12,6249.58837890625,6459.725825085124,6231.90501779122,6459.725825085124,1020746
2021-04-13,6532.51953125,6560.88938095324,6199.941647171774,6249.013844928037,995718
2021-04-15,6368.099609375,6562.2791785880945,6278.7252949566355,6562.0395691660615,1267365
2021-04-16,6371.7900390625,6502.8564001344375,6331.487451264161,6397.571920696035,1000325
2021-04-19,6241.10595703125,6258.597442993675,6148.377120490723,6230.1798621370735,772219
2021-04-20,6370.3994140625,6401.117621061286,6285.96096480849,6340.064956507475,914142
2021-04-22,6373.70654296875,6397.475610363205,6272.974648672244,6350.560366472149,667911
2021-04-23,6398.6259765625,6435.621765113939,6287.351266795113,6287.351266795113,709306
2021-04-26,6362.9716796875,6506.833265877084,6325.688548355981,6412.139812378368,937344
2021-04-27,6295.73779296875,6430.1586836197675,6270.099583878449,6392.73187773141,1610651
